time,Output1,Output2,Output3,Output4,Output5,Output6
0.22,91.57148195966226,0.9583652694937155,0.0,0.5791848820601336,14.510483436253194,0.0
0.23,86.85757728150703,-0.1475540988778992,0.0,-0.09032604745846672,14.067139755620715,0.0
0.24,83.67420271654775,-1.064012289715939,0.0,-0.6361863760006227,13.259604806496851,0.0
0.25,83.49024520120513,-1.8332708659938928,0.0,-1.035236925886518,12.759792930712566,0.0
0.26,85.08279886852341,-2.4053797300679642,0.0,-1.2512578674290253,12.753740150379324,0.0
0.27,86.22000510502154,-2.610987342854228,0.0,-1.2337329556191594,12.911617958029716,0.0
0.28,85.67335686750332,-2.1469911119510594,0.0,-0.9180995457754623,12.85326793337719,0.0
0.29,83.89690782378587,-0.5860540617061163,0.0,-0.22794913181173554,12.521551413776159,0.0
0.3,82.2071951849428,2.5690134044518804,0.0,0.9203058541611184,12.139042222749232,0.0
0.31,81.5145233176826,7.758389496470688,0.0,2.6098091714165665,11.913809349223738,0.0
0.32,81.71940210422312,15.14345738268646,0.0,4.912349404915147,11.846942265084671,0.0
0.33,82.06360645099362,24.296279852966965,0.0,7.874169130121924,11.792795466670606,0.0
0.34,81.90035060161787,33.892582945172606,0.0,11.499064706928808,11.639391917976047,0.0
0.35000000000000003,81.1671289691296,43.64195308391762,0.0,15.721814414641756,12.127119837642258,1.2105132688217974
0.36,80.27306940486478,53.97010766569113,0.0,20.354217971572805,15.114076538221193,4.141514658263439
0.37,79.6489088303803,64.70739787543205,0.0,25.100177359676792,19.273991672363284,7.529680199012986
0.38,79.40342160115944,75.67901419783648,0.0,29.580021693199814,22.51580607905614,11.308883932806253
0.39,79.82910249168211,86.58319642035653,1.5389528129800512,33.767520834054615,25.112000300425073,15.888817346946993
0.4,83.70313967669225,95.62278967227435,7.946762825853162,37.62089637823958,28.48054519530984,20.979466301565555
0.41000000000000003,90.6237124287045,100.54348959171041,14.97714929105261,40.96845187172045,32.53942560000751,25.6957679020921
0.42,96.62387865530158,100.76111371467816,18.87289905703122,43.6849111778803,36.01555737179729,29.64834107355702
0.43,98.75077849402174,97.40244750243711,18.75911834757067,45.67359645973718,38.494593933851405,33.0251847228855
0.44,97.49402593007497,92.35051810414079,15.641374213093744,46.85698815291291,40.60416762353165,35.816361966157
0.45,95.188467202674,87.51793144966483,10.64852022259278,47.206971884671226,42.58848313529439,37.62373547717074
0.46,93.27476165467182,84.62123072507497,4.70889058527727,46.766732355797345,43.920328834663735,38.197796401750864
0.47000000000000003,91.81843865286149,84.7070993613738,0.0,45.62941129354422,44.260191610247645,37.68490223488623
0.48,92.46152647430895,85.4019981443055,0.0,43.9098087006934,43.91486576101995,36.29035391772533
0.49,92.87949335624727,85.28988416735329,0.0,41.744182813951916,43.23006699090722,34.03560636056974
0.5,91.1796312917435,83.65174224387464,0.0,38.952019879089775,42.136248014251976,30.922062603472927
0.51,87.87223027460085,79.1472377393505,0.0,35.16728722691793,40.1055373878967,26.67757052350948
0.52,84.775394358479,74.64273323482635,0.0,31.889701362128278,37.194651433444875,22.00280823194474
0.53,83.20424722912436,70.13822873030236,0.0,29.12866554755324,34.566297634478815,17.452556621917047
0.54,83.05413954708385,65.63372422577838,0.0,26.871071110759615,32.59961855345489,12.969227671350025
0.55,83.24842789297561,61.12921972125424,0.0,25.109192063778135,30.67594321781126,8.627790973281224
0.56,82.82697256323492,56.62471521673023,0.0,23.805406932182,28.530479320044385,4.840488555963058
0.5700000000000001,81.6490390824087,52.12021071220613,0.0,22.879904702601717,26.640059374277254,1.8617486867740625
0.58,80.26636560413414,47.61570620768208,0.0,22.241765519765906,25.45557090887865,0.0
0.59,79.29211922933993,43.111201703157995,0.0,21.683206961205734,26.35516927481902,0.0
0.6,78.89628845022209,38.60669719863383,0.0,21.12464840264553,27.46240642873465,0.0
0.61,78.78684485853955,34.10219269410981,0.0,20.56608984408534,26.984444064282155,0.0
0.62,78.55826315257326,29.597688189585806,0.0,20.007531285525143,25.29115052165423,0.0
0.63,78.03440280816541,25.093183685061717,0.0,19.448972726964957,23.85541374615995,0.0
0.64,77.3392364267661,20.588679180537675,0.0,18.89041416840478,23.503949837473535,0.0
0.65,76.71446622215562,16.084174676013614,0.0,18.331855609844602,23.81741134148528,0.0
0.66,76.29563948837735,11.54331904924212,0.0,17.71750277698446,23.89263271217118,0.0
0.67,76.03292677235694,6.882409291300952,0.0,16.647689136518714,23.336041678863534,0.0
0.68,75.7788047288099,3.6467209756443077,0.0,15.598666057918267,22.48036733194772,0.0
0.6900000000000001,75.42841276241359,3.3176046512570148,0.0,14.578883813668906,21.852437566308915,0.0
0.7000000000000001,74.98846250484092,5.712255537213292,0.0,13.595180150333485,21.618017467875198,0.0
0.71,74.54035435878379,9.322058980321025,0.0,12.652777197202829,21.533858301375222,0.0
0.72,74.15522455155433,12.305799752431573,0.0,11.755322829687453,21.29983103123051,0.0
0.73,73.84040656885679,13.421860772740153,0.0,10.904973133461848,20.859029048646665,0.0
0.74,73.55051625742587,12.472303118635862,0.0,10.10251157364427,20.378394542632947,0.0
0.75,73.23679963635851,10.18167975425928,0.0,9.347499577082402,20.023926910990216,0.0
0.76,72.88570448927501,7.709251271008912,0.0,8.638452507128742,19.804052453571785,0.0
0.77,72.51947269391539,6.0931036569904915,0.0,7.9730344663480865,19.608446573522443,0.0
0.78,72.16866774028071,5.866555302553376,0.0,7.3487061648956935,19.347135198891262,0.0
0.79,71.84576680862911,6.951365800587196,0.0,6.775367463859168,19.028693205852534,0.0
0.8,71.54014958988644,8.799556099003988,0.0,6.273460583473631,18.722102840254962,0.0
0.81,71.23253837160853,10.6741002168474,0.0,5.856892716225153,18.473137727133288,0.0
0.8200000000000001,70.91228151001607,11.939271198393214,0.0,5.532691417681638,18.267741816352565,0.0
0.8300000000000001,70.58319290267275,12.260067386623508,0.0,5.301754344483964,18.06282307908604,0.0
0.84,70.25651355779459,11.663333366415715,0.0,5.159640394914026,17.835187300272683,0.0
0.85,69.94001215594251,10.468132435004964,0.0,5.097382942450479,17.597036771670506,0.0
0.86,69.63279385519444,9.133261971863213,0.0,5.102332124139462,17.373460193164018,0.0
0.87,69.32830911171892,8.086958837756015,0.0,5.159039875293517,17.17456172537182,0.0
0.88,69.02096679588281,7.597251592333547,0.0,5.250192200444373,16.990138773610695,0.0
0.89,68.7101974239944,7.717278401906203,0.0,5.357574150585507,16.80517726674912,0.0
0.9,68.39948797292476,8.308836086176662,0.0,5.463031269735305,16.615307081934453,0.0
0.91,68.09251717798882,9.12089356544807,0.0,5.5493737373958885,16.427641149124096,0.0
0.92,67.79020249473679,9.886184335294333,0.0,5.601161384711599,16.250563062579126,0.0
0.93,67.49071601605218,10.400776536804969,0.0,5.605312098206846,16.085376115418097,0.0
0.9400000000000001,67.19164411266932,10.565129526392365,0.0,5.551492838399636,15.927105437207251,0.0
0.9500000000000001,66.89201618685972,10.38318440235898,0.0,5.432279064091966,15.77093091975756,0.0
0.96,66.59265340274408,9.9308149212939,0.0,5.243099933579579,15.616495120695411,0.0
0.97,66.29502380892238,9.311908772424339,0.0,4.982018106853096,15.466667597800885,0.0
0.98,65.99990684354734,8.618979502249315,0.0,4.6494189818589895,15.32360911465933,0.0
0.99,65.7069623471541,7.9084807141690066,0.0,4.247701293420178,15.18667555162748,0.0
1.0,65.41529318587769,7.193043678708116,0.0,3.7810671507714906,15.0536017707976,0.0
1.01,65.12428999051922,6.447013620495201,0.0,3.2555050112250354,14.922876582074002,0.0
1.02,64.83402059540468,5.61931110508886,0.0,2.679044982815947,14.794714582105506,0.0
1.03,64.54498456616196,4.648430578296043,0.0,2.062343931731672,14.670125186546452,0.0
1.04,64.25759799385736,3.476942457643473,0.0,1.4196292981052239,14.549515003449176,0.0
1.05,63.97188492568524,2.0657634137297296,0.0,0.7699951020375071,14.432265145937762,0.0
1.06,63.687559732163265,0.41071133118247904,0.0,0.13899944363001127,14.317369904931471,0.0
1.07,63.40432924422768,-1.435053667256192,0.0,-0.43954310880509373,14.204196452073488,0.0
1.08,63.12211846175152,-3.3295022423486906,0.0,-0.9217524020262076,14.092592057204106,0.0
1.09,62.8410640501869,-5.000332007957857,0.0,-1.252124106277225,13.982414235196325,0.0
1.1,62.561344568109746,-5.998241749642343,0.0,-1.3625944962675398,13.87308165846509,0.0
1.11,62.283024522875756,-5.658883902118183,0.0,-1.1727152097146978,13.76354515553894,0.0
1.12,62.006030300366824,-3.101588124628404,0.0,-0.5915289343966208,13.652564654420203,0.0
1.1300000000000001,61.73024070370443,2.6901440294737498,0.0,0.4781976862896587,13.538927127549917,0.0
1.1400000000000001,61.4555899877959,12.648693696047824,0.0,2.1327443455833928,13.421413796309125,0.0
1.1500000000000001,61.18209945420771,27.21164399061151,0.0,4.456721958130672,13.29863361286127,0.0
1.16,60.909832472948295,45.71725455165074,0.0,7.508723896754857,13.16895650472931,0.0
1.17,60.73300374151605,65.82117783310464,0.4304783416976333,11.303767469139574,13.030655240784288,0.0
1.18,64.87315838206088,86.61803824360344,9.586053958907407,15.791628383641042,13.125348125229088,0.55029464251287
1.19,77.89716215019418,106.34617164551136,26.03533454829231,20.8029629692369,15.482293006713942,3.2659266880908664
1.2,96.13206007292206,121.93115282768306,42.766379175017306,26.03408041719247,19.921476793592685,6.8635107820927
1.21,112.71486068652499,131.04982025354542,55.14807541957155,31.07875864129661,23.911528340930886,10.794444024067563
1.22,123.94238597324589,132.67470656955837,61.326528494656344,35.84627514740998,26.819490804809284,15.518299346611158
1.23,130.25276505179153,127.33380444487109,60.30230756105591,40.33098980103879,30.18742352366698,21.07673895401276
1.24,132.9368278974616,117.48363871298326,51.31683552754583,44.328995050994514,34.61385890327469,26.56251735994982
1.25,131.9061022543199,107.41554755187654,35.473915684187816,47.682166451870955,38.84697355102135,31.277874911434164
1.26,126.94742651103861,101.78090677738459,17.08223872321697,50.27163324527881,41.958235121127814,35.30739804177437
1.27,119.85579594738475,103.0898654858494,2.243710490444419,51.996880786693886,44.427955297208,38.779700248718164
1.28,116.34591930062041,108.59053241764549,0.0,52.798592110780326,46.80428313591564,41.332407289181575
1.29,116.03396541818496,113.40643073392869,0.0,52.69399508757271,48.68495921806581,42.5603634060121
1.3,113.23799244222386,117.22712620650857,0.730693873812859,51.767696662470485,49.50063393697329,42.49872205437083
1.31,108.89142128986663,117.99861564102183,5.250439439858663,50.136634506736634,49.397155849528076,41.39745954111069
1.32,106.25102646480462,112.98867634092913,10.593343375774658,47.94039103852054,48.83474947835895,39.332075111348516
1.33,104.86258864472542,103.15649876849571,11.834721783819539,45.34972491302517,47.87493301394788,36.28768181296122
1.34,101.50505533207127,90.42014685226624,6.805036756537476,41.23945025565454,46.130591722710896,32.087665474233766
1.35,94.98039496286938,83.36423046822372,0.0,37.37892245867071,43.152772407103136,26.975490011798076
1.36,92.07036388972246,78.85972596371745,0.0,34.094107163732915,40.0029920099704,21.86297675523376
1.37,92.60720990679242,74.35522145921115,0.0,31.372843864686978,37.61144060365708,16.8603617121355
1.3800000000000001,93.16137827536889,69.85071695470515,0.0,29.208574695904364,35.55438811208314,11.915065530259058
1.3900000000000001,91.53388991992827,65.3462124501989,0.0,27.577861414476192,33.23553257009814,7.39498758685176
1.4000000000000001,88.08560532418379,60.841707945692725,0.0,26.407111657672722,30.959109284506635,3.7199947114976575
1.41,84.71185940190689,56.3372034411867,0.0,25.59789304234553,29.272339226097685,0.8884659240817361
1.42,82.90611791217624,51.83269893668037,0.0,25.021114998105443,28.869285060780197,0.0
1.43,82.6734275767328,47.32819443217424,0.0,24.462556439544585,30.215511315805344,0.0
1.44,82.9090088384247,42.82368992766808,0.0,23.903997880983727,30.69938105212251,0.0
