time,cruise_speed,sea_state,K_T,RPM,Thrust,cavitation_margin,resistance_margin,shaft_torsional_stress,thermal_margin,SFOC
25.5085,7.6526,2.0,0.206915,44.102783,146.349786,0.467982,0.487136,0.492253,0.270540,196.154945
25.6085,7.6826,2.0,0.207049,44.321711,147.901804,0.467409,0.487899,0.493207,0.270063,196.135858
25.7086,7.7126,2.0,0.207168,44.517344,149.296382,0.466897,0.488581,0.494060,0.269637,196.118802
25.8086,7.7426,2.0,0.207320,44.765761,151.077723,0.466248,0.489448,0.495143,0.269095,196.097144
25.9086,7.7726,2.0,0.207426,44.940127,152.335085,0.465792,0.490056,0.495903,0.268715,196.081942
26.0087,7.8026,2.0,0.207605,45.233501,154.463709,0.465024,0.491079,0.497182,0.268076,196.056364
26.1087,7.8326,2.0,0.207749,45.468745,156.182442,0.464409,0.491899,0.498207,0.267563,196.035855
26.2087,7.8626,2.0,0.207909,45.730442,158.106902,0.463725,0.492812,0.499348,0.266993,196.013039
26.3088,7.8926,2.0,0.208029,45.927951,159.568028,0.463208,0.493501,0.500209,0.266562,195.995819
26.4088,7.9226,2.0,0.208205,46.216290,161.714555,0.462454,0.494506,0.501466,0.265934,195.970681
26.5088,7.9527,2.0,0.208366,46.480456,163.695166,0.461763,0.495427,0.502618,0.265358,195.947650
26.6089,7.9827,2.0,0.208485,46.674808,165.160931,0.461254,0.496105,0.503465,0.264934,195.930706
26.7089,8.0127,2.0,0.208636,46.921949,167.035353,0.460608,0.496967,0.504542,0.264396,195.909159
26.8089,8.0427,2.0,0.208772,47.144450,168.733002,0.460026,0.497743,0.505512,0.263911,195.889760
26.9090,8.0727,2.0,0.208915,47.379333,170.535527,0.459412,0.498562,0.506536,0.263399,195.869282
27.0090,8.1027,2.0,0.209038,47.580892,172.090849,0.458885,0.499265,0.507415,0.262959,195.851710
27.1090,8.1327,2.0,0.209215,47.870538,174.339717,0.458127,0.500275,0.508677,0.262328,195.826457
27.2091,8.1627,2.0,0.209347,48.087695,176.036469,0.457559,0.501032,0.509624,0.261855,195.807524
27.3091,8.1927,2.0,0.209559,48.435163,178.770543,0.456650,0.502244,0.511138,0.261097,195.777231
27.4091,8.2227,2.0,0.209689,48.647217,180.450690,0.456096,0.502984,0.512063,0.260635,195.758743
27.5092,8.2528,2.0,0.209798,48.825985,181.873934,0.455628,0.503607,0.512842,0.260246,195.743157
27.6092,8.2828,2.0,0.209908,49.006779,183.319682,0.455155,0.504238,0.513630,0.259852,195.727395
27.7092,8.3128,2.0,0.210043,49.227646,185.094582,0.454578,0.505008,0.514593,0.259370,195.708139
27.8093,8.3428,2.0,0.210259,49.581252,187.956144,0.453653,0.506241,0.516134,0.258599,195.677310
27.9093,8.3728,2.0,0.210376,49.773354,189.521050,0.453150,0.506911,0.516972,0.258181,195.660562
28.0093,8.4028,2.0,0.210528,50.022838,191.564260,0.452498,0.507781,0.518059,0.257637,195.638811
28.1094,8.4328,2.0,0.210606,50.150306,192.612936,0.452164,0.508225,0.518615,0.257359,195.627698
28.2094,8.4628,2.0,0.210833,50.522701,195.695032,0.451190,0.509524,0.520238,0.256547,195.595231
28.3094,8.4928,2.0,0.210965,50.737932,197.488905,0.450627,0.510275,0.521177,0.256078,195.576466
28.4095,8.5228,2.0,0.211063,50.898659,198.834501,0.450207,0.510835,0.521877,0.255728,195.562453
28.5095,8.5529,2.0,0.211228,51.169661,201.114929,0.449498,0.511780,0.523059,0.255137,195.538826
28.6095,8.5829,2.0,0.211397,51.445564,203.451624,0.448776,0.512742,0.524261,0.254536,195.514772
28.7096,8.6129,2.0,0.211536,51.674227,205.399729,0.448178,0.513540,0.525258,0.254038,195.494836
28.8096,8.6429,2.0,0.211672,51.896303,207.301717,0.447598,0.514314,0.526226,0.253554,195.475475
28.9096,8.6729,2.0,0.211824,52.145128,209.444509,0.446947,0.515182,0.527311,0.253011,195.453781
29.0097,8.7029,2.0,0.211965,52.377175,211.453995,0.446340,0.515991,0.528322,0.252505,195.433551
29.1097,8.7329,2.0,0.212124,52.636953,213.716450,0.445660,0.516897,0.529455,0.251939,195.410902
29.2097,8.7629,2.0,0.212310,52.942530,216.395135,0.444861,0.517963,0.530787,0.251273,195.384261
29.3098,8.7929,2.0,0.212333,52.980330,216.727803,0.444762,0.518095,0.530952,0.251191,195.380965
29.4098,8.8229,2.0,0.212551,53.336606,219.877379,0.443830,0.519337,0.532505,0.250414,195.349904
29.5098,8.8530,2.0,0.212710,53.597136,222.196753,0.443149,0.520246,0.533641,0.249846,195.327190
29.6099,8.8830,2.0,0.212860,53.843046,224.398577,0.442506,0.521103,0.534712,0.249310,195.305750
29.7099,8.9130,2.0,0.212986,54.049662,226.258031,0.441965,0.521824,0.535613,0.248860,195.287737
29.8099,8.9430,2.0,0.213090,54.220505,227.802094,0.441519,0.522420,0.536358,0.248488,195.272842
29.9100,8.9730,2.0,0.213300,54.564897,230.932696,0.440618,0.523621,0.537859,0.247737,195.242816
30.0100,9.0030,2.0,0.213490,54.875092,233.773107,0.439807,0.524702,0.539211,0.247061,195.215772
30.1100,9.0330,2.0,0.213537,54.952330,234.483410,0.439604,0.524972,0.539548,0.246893,195.209038
30.2101,9.0630,2.0,0.213757,55.312582,237.812504,0.438662,0.526228,0.541118,0.246107,195.177630
30.3101,9.0930,2.0,0.213867,55.493401,239.493455,0.438189,0.526859,0.541907,0.245713,195.161866
30.4101,9.1230,2.0,0.214022,55.747266,241.864765,0.437525,0.527744,0.543013,0.245160,195.139733
30.5102,9.1531,2.0,0.214138,55.938259,243.657513,0.437026,0.528410,0.543846,0.244744,195.123081
30.6102,9.1831,2.0,0.214307,56.214818,246.266715,0.436302,0.529375,0.545052,0.244141,195.098970
30.7102,9.2131,2.0,0.214504,56.537247,249.328534,0.435459,0.530499,0.546457,0.243438,195.070859
30.8103,9.2431,2.0,0.214629,56.742145,251.285409,0.434923,0.531214,0.547350,0.242992,195.052995
30.9103,9.2731,2.0,0.214811,57.040459,254.149953,0.434143,0.532254,0.548651,0.242341,195.026987
31.0103,9.3031,2.0,0.214941,57.253609,256.207980,0.433585,0.532997,0.549580,0.241877,195.008404
31.1104,9.3331,2.0,0.215066,57.457649,258.186873,0.433052,0.533709,0.550469,0.241432,194.990615
31.2104,9.3631,2.0,0.215253,57.763910,261.173361,0.432251,0.534777,0.551804,0.240765,194.963914
31.3104,9.3931,2.0,0.215360,57.939741,262.896783,0.431791,0.535390,0.552571,0.240381,194.948584
31.4105,9.4231,2.0,0.215519,58.200330,265.462785,0.431109,0.536299,0.553707,0.239813,194.925865
31.5105,9.4532,2.0,0.215632,58.385299,267.292761,0.430625,0.536944,0.554513,0.239410,194.909739
31.6105,9.4832,2.0,0.215790,58.644711,269.871250,0.429947,0.537848,0.555644,0.238845,194.887122
31.7106,9.5132,2.0,0.215914,58.847827,271.899980,0.429416,0.538557,0.556529,0.238402,194.869414
31.8106,9.5432,2.0,0.216113,59.173548,275.171334,0.428564,0.539693,0.557949,0.237692,194.841016
31.9106,9.5732,2.0,0.216194,59.306580,276.513833,0.428216,0.540157,0.558529,0.237402,194.829418
32.0107,9.6032,2.0,0.216401,59.646095,279.956894,0.427328,0.541341,0.560009,0.236662,194.799817
32.1107,9.6332,2.0,0.216519,59.838983,281.923782,0.426823,0.542013,0.560850,0.236242,194.783001
32.2107,9.6632,2.0,0.216708,60.148669,285.098072,0.426013,0.543093,0.562200,0.235567,194.756001
32.3108,9.6932,2.0,0.216843,60.369295,287.371833,0.425436,0.543863,0.563162,0.235086,194.736766
32.4108,9.7232,2.0,0.217023,60.664482,290.430101,0.424664,0.544892,0.564448,0.234442,194.711030
32.5108,9.7533,2.0,0.217137,60.851738,292.379721,0.424174,0.545545,0.565265,0.234034,194.694705
32.6109,9.7833,2.0,0.217214,60.978399,293.702662,0.423843,0.545987,0.565817,0.233758,194.683662
32.7109,9.8133,2.0,0.217408,61.295505,297.029696,0.423014,0.547093,0.567199,0.233067,194.656015
32.8109,9.8433,2.0,0.217522,61.482155,298.997985,0.422526,0.547744,0.568013,0.232660,194.639742
32.9110,9.8733,2.0,0.217689,61.756793,301.907628,0.421807,0.548701,0.569210,0.232062,194.615798
33.0110,9.9033,2.0,0.217899,62.100270,305.569200,0.420909,0.549899,0.570707,0.231313,194.585853
33.1110,9.9333,2.0,0.218020,62.298634,307.695307,0.420390,0.550591,0.571572,0.230881,194.568558
33.2111,9.9633,2.0,0.218127,62.473908,309.580927,0.419932,0.551202,0.572336,0.230499,194.553277
33.3111,9.9933,2.0,0.218265,62.700313,312.026357,0.419339,0.551992,0.573323,0.230005,194.533539
33.4111,10.0233,2.0,0.218445,62.994829,315.223910,0.418569,0.553019,0.574607,0.229363,194.507861
33.5112,10.0534,2.0,0.218555,63.174598,317.184821,0.418099,0.553646,0.575391,0.228971,194.492188
33.6112,10.0834,2.0,0.218719,63.444151,320.138107,0.417394,0.554586,0.576566,0.228384,194.468688
33.7112,10.1134,2.0,0.218897,63.735636,323.349289,0.416632,0.555602,0.577836,0.227749,194.443275
33.8113,10.1434,2.0,0.219071,64.020172,326.501610,0.415887,0.556595,0.579077,0.227128,194.418468
33.9113,10.1734,2.0,0.219202,64.235260,328.896132,0.415325,0.557345,0.580014,0.226660,194.399716
34.0113,10.2034,2.0,0.219261,64.332715,329.984380,0.415070,0.557685,0.580439,0.226447,194.391219
34.1114,10.2334,2.0,0.219489,64.704999,334.160469,0.414096,0.558983,0.582062,0.225636,194.358762
34.2114,10.2634,2.0,0.219630,64.935925,336.765997,0.413492,0.559788,0.583069,0.225132,194.338629
34.3114,10.2934,2.0,0.219788,65.195602,339.709769,0.412813,0.560694,0.584201,0.224566,194.315989
34.4115,10.3234,2.0,0.219973,65.498344,343.160265,0.412021,0.561750,0.585520,0.223907,194.289595
34.5115,10.3535,2.0,0.220009,65.557038,343.831539,0.411868,0.561954,0.585776,0.223779,194.284478
34.6115,10.3835,2.0,0.220202,65.873350,347.462125,0.411040,0.563057,0.587155,0.223089,194.256901
34.7116,10.4135,2.0,0.220386,66.175196,350.947060,0.410251,0.564110,0.588471,0.222431,194.230584
34.8116,10.4435,2.0,0.220468,66.309356,352.502390,0.409900,0.564578,0.589056,0.222139,194.218888
34.9116,10.4735,2.0,0.220709,66.705056,357.112790,0.408865,0.565958,0.590781,0.221276,194.184389
35.0117,10.5035,2.0,0.220824,66.892538,359.309191,0.408375,0.566612,0.591598,0.220868,194.168044
35.1117,10.5335,2.0,0.220987,67.159348,362.448282,0.407677,0.567542,0.592761,0.220286,194.144782
35.2117,10.5635,2.0,0.221092,67.331408,364.480925,0.407227,0.568142,0.593511,0.219911,194.129781
35.3118,10.5935,2.0,0.221282,67.643616,368.185904,0.406410,0.569231,0.594872,0.219231,194.102562
35.4118,10.6235,2.0,0.221438,67.899360,371.236872,0.405741,0.570123,0.595987,0.218673,194.080265
35.5118,10.6536,2.0,0.221561,68.100625,373.648093,0.405215,0.570825,0.596864,0.218235,194.062718
35.6119,10.6836,2.0,0.221709,68.343781,376.573156,0.404579,0.571673,0.597924,0.217705,194.041519
35.7119,10.7136,2.0,0.221859,68.588693,379.532605,0.403938,0.572527,0.598992,0.217171,194.020166
35.8119,10.7436,2.0,0.221973,68.775158,381.794732,0.403451,0.573177,0.599805,0.216764,194.003910
35.9120,10.7736,2.0,0.222143,69.054132,385.193596,0.402721,0.574150,0.601021,0.216156,193.979587
36.0120,10.8036,2.0,0.222291,69.297099,388.167901,0.402085,0.574997,0.602080,0.215627,193.958405
36.1120,10.8336,2.0,0.222456,69.567145,391.489152,0.401379,0.575939,0.603257,0.215038,193.934861
36.2121,10.8636,2.0,0.222623,69.841249,394.876989,0.400662,0.576895,0.604452,0.214441,193.910963
36.3121,10.8936,2.0,0.222709,69.981646,396.618762,0.400295,0.577384,0.605064,0.214135,193.898723
36.4121,10.9236,2.0,0.222886,70.271669,400.230799,0.399536,0.578396,0.606328,0.213503,193.873438
36.5122,10.9537,2.0,0.223083,70.595370,404.284576,0.398690,0.579525,0.607739,0.212797,193.845216
36.6122,10.9837,2.0,0.223164,70.727528,405.946380,0.398344,0.579986,0.608315,0.212509,193.833694
36.7122,11.0137,2.0,0.223310,70.967035,408.968067,0.397718,0.580821,0.609359,0.211987,193.812813
36.8123,11.0437,2.0,0.223490,71.261733,412.703807,0.396947,0.581849,0.610644,0.211345,193.787120
36.9123,11.0737,2.0,0.223658,71.537338,416.215248,0.396226,0.582810,0.611845,0.210744,193.763092
37.0123,11.1037,2.0,0.223782,71.739220,418.798302,0.395698,0.583514,0.612725,0.210304,193.745491
37.1124,11.1337,2.0,0.223970,72.048656,422.775410,0.394889,0.584593,0.614074,0.209629,193.718513
37.2124,11.1637,2.0,0.224105,72.268636,425.615966,0.394313,0.585360,0.615033,0.209150,193.699334
37.3124,11.1937,2.0,0.224253,72.511504,428.764838,0.393678,0.586207,0.616092,0.208621,193.678160
37.4125,11.2237,2.0,0.224393,72.740764,431.749583,0.393079,0.587006,0.617091,0.208121,193.658172
37.5125,11.2538,2.0,0.224596,73.073113,436.097721,0.392209,0.588165,0.618540,0.207397,193.629197
37.6125,11.2838,2.0,0.224667,73.190173,437.635213,0.391903,0.588574,0.619050,0.207141,193.618991
37.7126,11.3138,2.0,0.224761,73.343982,439.660145,0.391501,0.589110,0.619721,0.206806,193.605581
37.8126,11.3438,2.0,0.225020,73.768125,445.272106,0.390391,0.590589,0.621570,0.205882,193.568603
37.9126,11.3738,2.0,0.225106,73.908808,447.142621,0.390023,0.591080,0.622183,0.205575,193.556338
38.0127,11.4038,2.0,0.225272,74.180893,450.773145,0.389312,0.592029,0.623369,0.204982,193.532616
38.1127,11.4338,2.0,0.225457,74.484809,454.848495,0.388517,0.593089,0.624694,0.204320,193.506120
38.2127,11.4638,2.0,0.225517,74.583076,456.170751,0.388260,0.593431,0.625122,0.204105,193.497552
38.3128,11.4938,2.0,0.225677,74.844490,459.699085,0.387576,0.594343,0.626262,0.203536,193.474761
38.4128,11.5238,2.0,0.225815,75.070916,462.767923,0.386984,0.595133,0.627249,0.203042,193.455020
38.5128,11.5539,2.0,0.225988,75.355205,466.637764,0.386240,0.596124,0.628488,0.202423,193.430235
38.6129,11.5839,2.0,0.226175,75.660850,470.819155,0.385441,0.597190,0.629821,0.201756,193.403588
38.7129,11.6139,2.0,0.226326,75.909058,474.230696,0.384792,0.598055,0.630903,0.201215,193.381948
38.8129,11.6439,2.0,0.226468,76.140666,477.426969,0.384186,0.598863,0.631912,0.200711,193.361755
38.9130,11.6739,2.0,0.226565,76.300242,479.636411,0.383769,0.599420,0.632608,0.200363,193.347843
39.0130,11.7039,2.0,0.226687,76.499425,482.402567,0.383248,0.600114,0.633476,0.199929,193.330477
39.1130,11.7339,2.0,0.226908,76.861721,487.457626,0.382300,0.601378,0.635055,0.199139,193.298891
39.2131,11.7639,2.0,0.227041,77.079510,490.511132,0.381730,0.602137,0.636005,0.198664,193.279903
39.3131,11.7939,2.0,0.227218,77.370185,494.603807,0.380970,0.603151,0.637272,0.198031,193.254561
39.4131,11.8239,2.0,0.227374,77.626453,498.228417,0.380300,0.604045,0.638389,0.197472,193.232219
39.5132,11.8540,2.0,0.227506,77.842429,501.295085,0.379735,0.604798,0.639331,0.197001,193.213389
39.6132,11.8840,2.0,0.227674,78.117706,505.219645,0.379015,0.605758,0.640531,0.196401,193.189389
39.7132,11.9140,2.0,0.227807,78.335363,508.335338,0.378446,0.606517,0.641479,0.195927,193.170413
39.8133,11.9440,2.0,0.227965,78.594630,512.061200,0.377768,0.607421,0.642610,0.195362,193.147809
39.9133,11.9740,2.0,0.228077,78.777138,514.693473,0.377290,0.608057,0.643405,0.194964,193.131897
40.0133,12.0000,2.0,0.228242,79.047246,518.603603,0.376584,0.608999,0.794083,0.194375,193.108348
40.1134,12.0000,2.0,0.228400,79.306872,522.378220,0.375905,0.609905,0.791523,0.193809,193.085713
40.2134,12.0000,2.0,0.228564,79.575854,526.305693,0.375201,0.610843,0.789094,0.193223,193.062262
40.3134,12.0000,2.0,0.228670,79.749962,528.857017,0.374746,0.611450,0.786341,0.192844,193.047083
40.4135,12.0000,2.0,0.228840,80.027593,532.940201,0.374020,0.612418,0.784125,0.192239,193.022878
40.5135,12.0000,2.0,0.228956,80.217228,535.739736,0.373524,0.613080,0.781611,0.191825,193.006345
40.6135,12.0000,2.0,0.229098,80.450766,539.199129,0.372913,0.613894,0.779371,0.191316,192.985984
40.7136,12.0000,2.0,0.229263,80.721414,543.224486,0.372205,0.614838,0.777373,0.190726,192.962388
40.8136,12.0000,2.0,0.229312,80.800788,544.408327,0.371997,0.615115,0.774619,0.190553,192.955468
40.9136,12.0000,2.0,0.229466,81.053363,548.185420,0.371337,0.615995,0.772697,0.190003,192.933447
41.0137,12.0000,2.0,0.229591,81.259100,551.273344,0.370799,0.616713,0.770646,0.189554,192.915510
41.1137,12.0000,2.0,0.229695,81.428863,553.828943,0.370355,0.617305,0.768511,0.189184,192.900709
41.2137,12.0000,2.0,0.229874,81.721309,558.247603,0.369590,0.618325,0.766981,0.188547,192.875213
41.3138,12.0000,2.0,0.230043,81.999752,562.473716,0.368861,0.619296,0.765460,0.187940,192.850937
41.4138,12.0000,2.0,0.230137,82.152504,564.800051,0.368462,0.619829,0.763458,0.187607,192.837620
41.5138,12.0000,2.0,0.230275,82.378549,568.252886,0.367871,0.620617,0.761842,0.187114,192.817912
41.6139,12.0000,2.0,0.230424,82.622507,571.993134,0.367233,0.621468,0.760368,0.186583,192.796643
41.7139,12.0000,2.0,0.230551,82.831324,575.206005,0.366686,0.622196,0.758803,0.186128,192.778437
41.8139,12.0000,2.0,0.230627,82.955915,577.127969,0.366361,0.622630,0.756933,0.185856,192.767575
41.9140,12.0000,2.0,0.230788,83.219051,581.199499,0.365672,0.623548,0.755726,0.185283,192.744634
42.0140,12.0000,2.0,0.230865,83.345578,583.163211,0.365341,0.623989,0.753981,0.185007,192.733603
42.1140,12.0000,2.0,0.230951,83.486331,585.352262,0.364973,0.624480,0.752356,0.184700,192.721331
42.2141,12.0000,2.0,0.231071,83.683368,588.424740,0.364458,0.625167,0.751031,0.184270,192.704153
42.3141,12.0000,2.0,0.231155,83.821637,590.586436,0.364096,0.625649,0.749504,0.183969,192.692098
42.4141,12.0000,2.0,0.231283,84.031550,593.877076,0.363547,0.626381,0.748341,0.183512,192.673797
42.5142,12.0000,2.0,0.231408,84.236095,597.093848,0.363012,0.627095,0.747207,0.183066,192.655964
42.6142,12.0000,2.0,0.231551,84.469987,600.784625,0.362400,0.627910,0.746251,0.182556,192.635572
42.7142,12.0000,2.0,0.231685,84.689460,604.259978,0.361826,0.628676,0.745280,0.182078,192.616438
42.8143,12.0000,2.0,0.231695,84.705755,604.518483,0.361784,0.628733,0.743472,0.182042,192.615017
42.9143,12.0000,2.0,0.231852,84.963805,608.620736,0.361109,0.629633,0.742763,0.181480,192.592519
43.0143,12.0000,2.0,0.231911,85.059319,610.143250,0.360859,0.629966,0.741392,0.181271,192.584192
43.1144,12.0000,2.0,0.232058,85.300172,613.992419,0.360229,0.630806,0.740698,0.180746,192.563193
43.2144,12.0000,2.0,0.232139,85.432911,616.119816,0.359882,0.631269,0.739576,0.180457,192.551621
43.3144,12.0000,2.0,0.232185,85.508909,617.339776,0.359683,0.631534,0.738249,0.180292,192.544995
43.4145,12.0000,2.0,0.232366,85.805845,622.119912,0.358907,0.632569,0.737925,0.179644,192.519107
43.5145,12.0000,2.0,0.232415,85.886168,623.416683,0.358696,0.632849,0.736698,0.179469,192.512104
43.6145,12.0000,2.0,0.232512,86.044748,625.981514,0.358282,0.633402,0.735850,0.179124,192.498278
43.7146,12.0000,2.0,0.232589,86.171042,628.028574,0.357951,0.633843,0.734900,0.178848,192.487267
43.8146,12.0000,2.0,0.232694,86.342988,630.821890,0.357502,0.634442,0.734186,0.178474,192.472277
43.9146,12.0000,2.0,0.232818,86.546378,634.135425,0.356970,0.635152,0.733645,0.178030,192.454544
44.0147,12.0000,2.0,0.232889,86.662937,636.038926,0.356665,0.635558,0.732761,0.177776,192.444382
44.1147,12.0000,2.0,0.232994,86.834405,638.845217,0.356216,0.636156,0.732150,0.177402,192.429433
44.2147,12.0000,2.0,0.233083,86.979819,641.230803,0.355836,0.636663,0.731460,0.177086,192.416755
44.3148,12.0000,2.0,0.233199,87.169711,644.353897,0.355339,0.637325,0.730996,0.176672,192.400200
44.4148,12.0000,2.0,0.233233,87.226718,645.293214,0.355190,0.637524,0.729985,0.176547,192.395230
44.5148,12.0000,2.0,0.233283,87.308441,646.641181,0.354976,0.637809,0.729112,0.176369,192.388105
44.6149,12.0000,2.0,0.233444,87.572340,651.005313,0.354286,0.638729,0.729064,0.175794,192.365097
44.7149,12.0000,2.0,0.233484,87.637391,652.083712,0.354116,0.638956,0.728179,0.175652,192.359425
44.8149,12.0000,2.0,0.233609,87.842993,655.499037,0.353578,0.639673,0.727936,0.175204,192.341500
44.9150,12.0000,2.0,0.233668,87.938064,657.081830,0.353330,0.640005,0.727238,0.174997,192.333211
45.0150,12.0000,2.0,0.233731,88.042324,658.820186,0.353057,0.640368,0.726609,0.174770,192.324122
45.1150,12.0000,2.0,0.233824,88.194680,661.365311,0.352658,0.640900,0.726215,0.174438,192.310839
45.2151,12.0000,2.0,0.233950,88.401547,664.830280,0.352117,0.641621,0.726086,0.173987,192.292803
45.3151,12.0000,2.0,0.234031,88.533016,667.037874,0.351774,0.642080,0.725653,0.173700,192.281341
45.4151,12.0000,2.0,0.234045,88.556241,667.428314,0.351713,0.642161,0.724773,0.173650,192.279316
45.5152,12.0000,2.0,0.234122,88.682841,669.558951,0.351382,0.642602,0.724368,0.173374,192.268279
45.6152,12.0000,2.0,0.234224,88.849177,672.364394,0.350947,0.643182,0.724160,0.173011,192.253777
45.7152,12.0000,2.0,0.234238,88.872108,672.751694,0.350887,0.643262,0.723350,0.172961,192.251778
45.8153,12.0000,2.0,0.234345,89.048583,675.736683,0.350425,0.643878,0.723232,0.172576,192.236392
45.9153,12.0000,2.0,0.234405,89.146704,677.399727,0.350168,0.644220,0.722794,0.172363,192.227837
46.0153,12.0000,2.0,0.234485,89.278310,679.634056,0.349824,0.644679,0.722523,0.172076,192.216364
46.1154,12.0000,2.0,0.234520,89.334129,680.583042,0.349678,0.644873,0.721943,0.171954,192.211497
46.2154,12.0000,2.0,0.234565,89.408088,681.841601,0.349485,0.645131,0.721462,0.171793,192.205049
46.3154,12.0000,2.0,0.234617,89.494288,683.310202,0.349259,0.645432,0.721055,0.171605,192.197534
46.4155,12.0000,2.0,0.234713,89.651059,685.985887,0.348849,0.645979,0.720974,0.171263,192.183866
46.5155,12.0000,2.0,0.234799,89.791622,688.390183,0.348482,0.646469,0.720842,0.170957,192.171611
46.6155,12.0000,2.0,0.234869,89.906178,690.353296,0.348182,0.646868,0.720615,0.170707,192.161624
46.7156,12.0000,2.0,0.235001,90.122652,694.071924,0.347616,0.647623,0.720850,0.170235,192.142750
46.8156,12.0000,2.0,0.235039,90.184731,695.140493,0.347453,0.647840,0.720429,0.170100,192.137338
46.9156,12.0000,2.0,0.235038,90.183672,695.122249,0.347456,0.647836,0.719750,0.170102,192.137431
47.0157,12.0000,2.0,0.235140,90.350227,697.993913,0.347021,0.648417,0.719819,0.169739,192.122910
47.1157,12.0000,2.0,0.235178,90.412289,699.065738,0.346858,0.648633,0.719448,0.169604,192.117499
