case_id,source_type,case_category,ground_truth_fmu_count,ok,bundle_name,top1_hit,topk_hit,execution_success,execution_time_seconds,mae,rmse,nrmse,decision_correct,error,artifact_root
case_bench_fmu-002368,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.933715685736388,2.288495763529679e-17,1.560168661101028e-16,6.1595384727003104e-18,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002368
case_bench_fmu-002410,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.19926936319097877,0.07273835665401746,0.25552263319217094,0.028411667108221884,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002410
case_bench_fmu-002414,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.17810354894027114,0.37376237623762376,0.6103683354749778,0.3024189858049406,False,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002414
case_bench_fmu-002418,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.497538672760129,0.09306180476619247,0.14074090406296733,0.029453709465792427,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002418
case_bench_fmu-002384,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,1.0503823328763247,2.4665713542746886e-11,7.625284618363354e-11,3.0143129765399282e-05,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002384
case_bench_fmu-002422,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.27862362703308463,0.00440901124496866,0.009657274213687676,0.00965771260816764,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002422
case_bench_fmu-002550,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.2569417688064277,0.07273835665401746,0.25552263319217094,0.028411667108221884,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002550
case_bench_fmu-002554,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.1563996197655797,0.37376237623762376,0.6103683354749778,0.3024189858049406,False,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002554
case_bench_fmu-002558,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.4640000108629465,0.09306180476619247,0.14074090406296733,0.029453709465792427,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002558
case_bench_fmu-002562,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.31334199430420995,0.00440901124496866,0.009657274213687676,0.00965771260816764,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002562
case_bench_fmu-002702,benchmark_single_fmu_case,complex,1,True,current_pipeline,True,True,True,0.41154152108356357,2.0631602701589995,3.105869493598389,0.5703130311911405,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002702
case_bench_fmu-002452,benchmark_single_fmu_case,complex,1,True,current_pipeline,True,True,True,2.438053624238819,6.781304687748312e-09,9.185831251569275e-08,3.609201586188647e-08,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002452
case_bench_fmu-002704,benchmark_single_fmu_case,complex,1,True,current_pipeline,True,True,True,0.8164114928804338,2.0633638597352766,3.1038495001572324,0.5706460189563028,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002704
