time,stage_id,y
6.63,stage1,2
6.631,stage1,2
6.632,stage1,2
6.633,stage1,2
6.634,stage1,2
6.635,stage1,2
6.636,stage1,2
6.637,stage1,2
6.638,stage1,2
6.639,stage1,2
6.64,stage1,2
6.641,stage1,2
6.642,stage1,2
6.643,stage1,2
6.644,stage1,2
6.645,stage1,2
6.646,stage1,2
6.647,stage1,2
6.648,stage1,2
6.649,stage1,2
6.65,stage1,2
6.651,stage1,2
6.652,stage1,2
6.653,stage1,2
6.654,stage1,2
6.655,stage1,2
6.656,stage1,2
6.657,stage1,2
6.658,stage1,2
6.659,stage1,2
6.66,stage1,2
6.661,stage1,2
6.662,stage1,2
6.663,stage1,2
6.664,stage1,2
6.665,stage1,2
6.666,stage1,2
6.667,stage1,2
6.668,stage1,2
6.669,stage1,2
6.67,stage1,2
6.671,stage1,2
6.672,stage1,2
6.673,stage1,2
6.674,stage1,2
6.675,stage1,2
6.676,stage1,2
6.677,stage1,2
6.678,stage1,2
6.679,stage1,2
6.68,stage1,2
6.681,stage1,2
6.682,stage1,2
6.683,stage1,2
6.684,stage1,2
6.685,stage1,2
6.686,stage1,2
6.687,stage1,2
6.688,stage1,2
6.689,stage1,2
6.69,stage1,2
6.691,stage1,2
6.692,stage1,2
6.693,stage1,2
6.694,stage1,2
6.695,stage1,2
6.696,stage1,2
6.697,stage1,2
6.698,stage1,2
6.699,stage1,2
6.7,stage1,2
6.701,stage1,2
6.702,stage1,2
6.703,stage1,2
6.704,stage1,2
6.705,stage1,2
6.706,stage1,2
6.707,stage1,2
6.708,stage1,2
6.709,stage1,2
6.71,stage1,2
6.711,stage1,2
6.712,stage1,2
6.713,stage1,2
6.714,stage1,2
6.715,stage1,2
6.716,stage1,2
6.717,stage1,2
6.718,stage1,2
6.719,stage1,2
6.72,stage1,2
6.721,stage1,2
6.722,stage1,2
6.723,stage1,2
6.724,stage1,2
6.725,stage1,2
6.726,stage1,2
6.727,stage1,2
6.728,stage1,2
6.729,stage1,2
6.73,stage1,2
6.731,stage1,2
6.732,stage1,2
6.733,stage1,2
6.734,stage1,2
6.735,stage1,2
6.736,stage1,2
6.737,stage1,2
6.738,stage1,2
6.739,stage1,2
6.74,stage1,2
6.741,stage1,2
6.742,stage1,2
6.743,stage1,2
6.744,stage1,2
6.745,stage1,2
6.746,stage1,2
6.747,stage1,2
6.748,stage1,2
6.749,stage1,2
6.75,stage1,2
6.751,stage1,2
6.752,stage1,2
6.753,stage1,2
6.754,stage1,2
6.755,stage1,2
6.756,stage1,2
6.757,stage1,2
6.758,stage1,2
6.759,stage1,2
6.76,stage1,2
6.761,stage1,2
6.762,stage1,2
6.763,stage1,2
6.764,stage1,2
6.765,stage1,2
6.766,stage1,2
6.767,stage1,2
6.768,stage1,2
6.769,stage1,2
6.77,stage1,2
6.771,stage1,2
6.772,stage1,2
6.773,stage1,2
6.774,stage1,2
6.775,stage1,2
6.776,stage1,2
6.777,stage1,2
6.778,stage1,2
6.779,stage1,2
6.78,stage1,2
6.781,stage1,2
6.782,stage1,2
6.783,stage1,2
6.784,stage1,2
6.785,stage1,2
6.786,stage1,2
6.787,stage1,2
6.788,stage1,2
6.789,stage1,2
6.79,stage1,2
6.791,stage1,1
6.792,stage1,1
6.793,stage1,1
6.794,stage1,1
6.795,stage1,1
6.796,stage1,1
6.797,stage1,1
6.798,stage1,1
6.799,stage1,1
6.8,stage1,1
6.801,stage1,1
6.802,stage1,1
6.803,stage1,1
6.804,stage1,1
6.805,stage1,1
6.806,stage1,1
6.807,stage1,1
6.808,stage1,1
6.809,stage1,1
6.81,stage1,1
6.811,stage1,1
6.812,stage1,1
6.813,stage1,1
6.814,stage1,1
6.815,stage1,1
6.816,stage1,1
6.817,stage1,1
6.818,stage1,1
6.819,stage1,1
6.82,stage1,1
6.821,stage1,1
6.822,stage1,1
6.823,stage1,1
6.824,stage1,1
6.825,stage1,1
6.826,stage1,1
6.827,stage1,1
6.828,stage1,1
6.829,stage1,1
6.83,stage1,1
6.831,stage1,1
6.832,stage1,1
6.833,stage1,1
6.834,stage1,1
6.835,stage1,1
6.836,stage1,1
6.837,stage1,1
6.838,stage1,1
6.839,stage1,1
6.84,stage1,1
6.841,stage1,1
6.842,stage1,1
6.843,stage1,1
6.844,stage1,1
6.845,stage1,1
6.846,stage1,1
6.847,stage1,1
6.848,stage1,1
6.849,stage1,1
6.85,stage1,1
6.851,stage1,1
6.852,stage1,1
6.853,stage1,1
6.854,stage1,1
6.855,stage1,1
6.856,stage1,1
6.857,stage1,1
6.858,stage1,1
6.859,stage1,1
6.86,stage1,1
6.861,stage1,1
6.862,stage1,1
6.863,stage1,1
6.864,stage1,1
6.865,stage1,1
6.866,stage1,1
6.867,stage1,1
6.868,stage1,1
6.869,stage1,1
6.87,stage1,1
6.871,stage1,1
6.872,stage1,1
6.873,stage1,1
6.874,stage1,1
6.875,stage1,1
6.876,stage1,1
6.877,stage1,1
6.878,stage1,1
6.879,stage1,1
6.88,stage1,1
6.881,stage1,1
6.882,stage1,1
6.883,stage1,1
6.884,stage1,1
6.885,stage1,1
6.886,stage1,1
6.887,stage1,1
6.888,stage1,1
6.889,stage1,1
6.89,stage1,1
6.891,stage1,1
6.892,stage1,1
6.893,stage1,1
6.894,stage1,1
6.895,stage1,1
6.896,stage1,1
6.897,stage1,1
6.898,stage1,1
6.899,stage1,1
6.9,stage1,1
6.901,stage1,1
6.902,stage1,1
6.903,stage1,1
6.904,stage1,1
6.905,stage1,1
6.906,stage1,1
6.907,stage1,1
6.908,stage1,1
6.909,stage1,1
6.91,stage1,1
6.911,stage1,1
6.912,stage1,1
6.913,stage1,1
6.914,stage1,1
6.915,stage1,1
6.916,stage1,1
6.917,stage1,1
6.918,stage1,1
6.919,stage1,1
6.92,stage1,1
6.921,stage1,1
6.922,stage1,1
6.923,stage1,1
6.924,stage1,1
6.925,stage1,1
6.926,stage1,1
6.927,stage1,1
6.928,stage1,1
6.929,stage1,1
6.93,stage1,1
6.931,stage1,1
6.932,stage1,1
6.933,stage1,1
6.934,stage1,1
6.935,stage1,1
6.936,stage1,1
6.937,stage1,1
6.938,stage1,1
6.939,stage1,1
6.94,stage1,1
6.941,stage1,1
6.942,stage1,1
6.943,stage1,1
6.944,stage1,1
6.945,stage1,1
6.946,stage1,1
6.947,stage1,1
6.948,stage1,1
6.949,stage1,1
6.95,stage1,1
6.951,stage1,1
6.952,stage1,1
6.953,stage1,1
6.954,stage1,1
6.955,stage1,1
6.956,stage1,1
6.957,stage1,1
6.958,stage1,1
6.959,stage1,1
6.96,stage1,1
6.961,stage1,1
6.962,stage1,1
6.963,stage1,1
6.964,stage1,1
6.965,stage1,1
6.966,stage1,1
6.967,stage1,1
6.968,stage1,1
6.969,stage1,1
6.97,stage1,1
6.971,stage1,1
6.972,stage1,1
6.973,stage1,1
6.974,stage1,1
6.975,stage1,1
6.976,stage1,1
6.977,stage1,1
6.978,stage1,1
6.979,stage1,1
6.98,stage1,1
6.981,stage1,1
6.982,stage1,1
6.983,stage1,1
6.984,stage1,1
6.985,stage1,1
6.986,stage1,1
6.987,stage1,1
6.988,stage1,1
6.989,stage1,1
6.99,stage1,1
6.991,stage1,1
6.992,stage1,1
6.993,stage1,1
6.994,stage1,1
6.995,stage1,1
6.996,stage1,1
6.997,stage1,1
6.998,stage1,1
6.999,stage1,1
7.0,stage1,1
7.001,stage1,1
7.002,stage1,1
7.003,stage1,1
7.004,stage1,1
7.005,stage1,1
7.006,stage1,1
7.007,stage1,1
7.008,stage1,1
7.009,stage1,1
7.01,stage1,1
7.011,stage1,1
7.012,stage1,1
7.013,stage1,1
7.014,stage1,1
7.015,stage1,1
7.016,stage1,1
7.017,stage1,1
7.018,stage1,1
7.019,stage1,1
7.02,stage1,1
7.021,stage1,1
7.022,stage1,1
7.023,stage1,1
7.024,stage1,1
7.025,stage1,1
7.026,stage1,1
7.027,stage1,1
7.028,stage1,1
7.029,stage1,1
7.03,stage1,1
7.031,stage1,1
7.032,stage1,1
7.033,stage1,1
7.034,stage1,1
7.035,stage1,1
7.036,stage1,1
7.037,stage1,1
7.038,stage1,1
7.039,stage1,1
7.04,stage1,1
7.041,stage1,1
7.042,stage1,1
7.043,stage1,1
7.044,stage1,1
7.045,stage1,1
7.046,stage1,1
7.047,stage1,1
7.048,stage1,1
7.049,stage1,1
7.05,stage1,1
7.051,stage1,1
7.052,stage1,1
7.053,stage1,1
7.054,stage1,1
7.055,stage1,1
7.056,stage1,1
7.057,stage1,1
7.058,stage1,1
7.059,stage1,1
7.06,stage1,1
7.061,stage1,1
7.062,stage1,1
7.063,stage1,1
7.064,stage1,1
7.065,stage1,1
7.066,stage1,1
7.067,stage1,1
7.068,stage1,1
7.069,stage1,1
7.07,stage1,1
7.071,stage1,1
7.072,stage1,1
7.073,stage1,1
7.074,stage1,1
7.075,stage1,1
7.076,stage1,1
7.077,stage1,1
7.078,stage1,1
7.079,stage1,1
7.08,stage1,1
7.081,stage1,0
7.082,stage1,0
7.083,stage1,0
7.084,stage1,0
7.085,stage1,0
7.086,stage1,0
7.087,stage1,0
7.088,stage1,0
7.089,stage1,0
7.09,stage1,0
7.091,stage1,0
7.092,stage1,0
7.093,stage1,0
7.094,stage1,0
7.095,stage1,0
7.096,stage1,0
7.097,stage1,0
7.098,stage1,0
7.099,stage1,0
7.1,stage1,0
7.101,stage1,0
7.102,stage1,0
7.103,stage1,0
7.104,stage1,0
7.105,stage1,0
7.106,stage1,0
7.107,stage1,0
7.108,stage1,0
7.109,stage1,0
7.11,stage1,0
7.111,stage1,0
7.112,stage1,0
7.113,stage1,0
7.114,stage1,0
7.115,stage1,0
7.116,stage1,0
7.117,stage1,0
7.118,stage1,0
7.119,stage1,0
7.12,stage1,0
7.121,stage1,0
7.122,stage1,0
7.123,stage1,0
7.124,stage1,0
7.125,stage1,0
7.126,stage1,0
7.127,stage1,0
7.128,stage1,0
7.129,stage1,0
7.13,stage1,0
7.131,stage1,0
7.132,stage1,0
7.133,stage1,0
7.134,stage1,0
7.135,stage1,0
7.136,stage1,0
7.137,stage1,0
7.138,stage1,0
7.139,stage1,0
7.14,stage1,0
7.141,stage1,0
7.142,stage1,0
7.143,stage1,0
7.144,stage1,0
7.145,stage1,0
7.146,stage1,0
7.147,stage1,0
7.148,stage1,0
7.149,stage1,0
7.15,stage1,0
7.151,stage1,0
7.152,stage1,0
7.153,stage1,0
7.154,stage1,0
7.155,stage1,0
7.156,stage1,0
7.157,stage1,0
7.158,stage1,0
7.159,stage1,0
7.16,stage1,0
7.161,stage1,0
7.162,stage1,0
7.163,stage1,0
7.164,stage1,0
7.165,stage1,0
7.166,stage1,0
7.167,stage1,0
7.168,stage1,0
7.169,stage1,0
7.17,stage1,0
7.171,stage1,0
7.172,stage1,0
7.173,stage1,0
7.174,stage1,0
7.175,stage1,0
7.176,stage1,0
7.177,stage1,0
7.178,stage1,0
7.179,stage1,0
7.18,stage1,0
7.181,stage1,0
7.182,stage1,0
7.183,stage1,0
7.184,stage1,0
7.185,stage1,0
7.186,stage1,0
7.187,stage1,0
7.188,stage1,0
7.189,stage1,0
7.19,stage1,0
7.191,stage1,0
7.192,stage1,0
7.193,stage1,0
7.194,stage1,0
7.195,stage1,0
7.196,stage1,0
7.197,stage1,0
7.198,stage1,0
7.199,stage1,0
7.2,stage1,0
7.201,stage1,0
7.202,stage1,0
7.203,stage1,0
7.204,stage1,0
7.205,stage1,0
7.206,stage1,0
7.207,stage1,0
7.208,stage1,0
7.209,stage1,0
7.21,stage1,0
7.211,stage1,0
7.212,stage1,0
7.213,stage1,0
7.214,stage1,0
7.215,stage1,0
7.216,stage1,0
7.217,stage1,0
7.218,stage1,0
7.219,stage1,0
7.22,stage1,0
7.221,stage1,0
7.222,stage1,0
7.223,stage1,0
7.224,stage1,0
7.225,stage1,0
7.226,stage1,0
7.227,stage1,0
7.228,stage1,0
7.229,stage1,0
7.23,stage1,0
7.231,stage1,0
7.232,stage1,0
7.233,stage1,0
7.234,stage1,0
7.235,stage1,0
7.236,stage1,0
7.237,stage1,0
7.238,stage1,0
7.239,stage1,0
7.24,stage1,0
7.241,stage1,0
7.242,stage1,0
7.243,stage1,0
7.244,stage1,0
7.245,stage1,0
7.246,stage1,0
7.247,stage1,0
7.248,stage1,0
7.249,stage1,0
7.25,stage1,0
7.251,stage1,0
7.252,stage1,0
7.253,stage1,0
7.254,stage1,0
7.255,stage1,0
7.256,stage1,0
7.257,stage1,0
7.258,stage1,0
7.259,stage1,0
7.26,stage1,0
7.261,stage1,0
7.262,stage1,0
7.263,stage1,0
7.264,stage1,0
7.265,stage1,0
7.266,stage1,0
7.267,stage1,0
7.268,stage1,0
7.269,stage1,0
7.27,stage1,0
7.271,stage1,0
7.272,stage1,0
7.273,stage1,0
7.274,stage1,0
7.275,stage1,0
7.276,stage1,0
7.277,stage1,0
7.278,stage1,0
7.279,stage1,0
7.28,stage1,0
7.281,stage1,0
7.282,stage1,0
7.283,stage1,0
7.284,stage1,0
7.285,stage1,0
7.286,stage1,0
7.287,stage1,0
7.288,stage1,0
7.289,stage1,0
7.29,stage1,0
7.291,stage1,0
7.292,stage1,0
7.293,stage1,0
7.294,stage1,0
7.295,stage1,0
7.296,stage1,0
7.297,stage1,0
7.298,stage1,0
7.299,stage1,0
7.3,stage1,0
7.301,stage1,0
7.302,stage1,0
7.303,stage1,0
7.304,stage1,0
7.305,stage1,0
7.306,stage1,0
7.307,stage1,0
7.308,stage1,0
7.309,stage1,0
7.31,stage1,0
7.311,stage1,0
7.312,stage1,0
7.313,stage1,0
7.314,stage1,0
7.315,stage1,0
7.316,stage1,0
7.317,stage1,0
7.318,stage1,0
7.319,stage1,0
7.32,stage1,0
7.321,stage1,0
7.322,stage1,0
7.323,stage1,0
7.324,stage1,0
7.325,stage1,0
7.326,stage1,0
7.327,stage1,0
7.328,stage1,0
7.329,stage1,0
7.33,stage1,0
7.331,stage1,0
7.332,stage1,0
7.333,stage1,0
7.334,stage1,0
7.335,stage1,0
7.336,stage1,0
7.337,stage1,0
7.338,stage1,0
7.339,stage1,0
7.34,stage1,0
7.341,stage1,0
7.342,stage1,0
7.343,stage1,0
7.344,stage1,0
7.345,stage1,0
7.346,stage1,0
7.347,stage1,0
7.348,stage1,0
7.349,stage1,0
7.35,stage1,0
7.351,stage1,0
7.352,stage1,0
7.353,stage1,0
7.354,stage1,0
7.355,stage1,0
7.356,stage1,0
7.357,stage1,0
7.358,stage1,0
7.359,stage1,0
7.36,stage1,0
7.361,stage1,0
7.362,stage1,0
7.363,stage1,0
7.364,stage1,0
7.365,stage1,0
7.366,stage1,0
7.367,stage1,0
7.368,stage1,0
7.369,stage1,0
7.37,stage1,0
7.371,stage1,0
7.372,stage1,0
7.373,stage1,0
7.374,stage1,0
7.375,stage1,0
7.376,stage1,0
7.377,stage1,0
7.378,stage1,0
7.379,stage1,0
7.38,stage1,0
7.381,stage1,0
7.382,stage1,0
7.383,stage1,0
7.384,stage1,0
7.385,stage1,0
7.386,stage1,0
7.387,stage1,0
7.388,stage1,0
7.389,stage1,0
7.39,stage1,0
7.391,stage1,0
7.392,stage1,0
7.393,stage1,0
7.394,stage1,0
7.395,stage1,0
7.396,stage1,0
7.397,stage1,0
7.398,stage1,0
7.399,stage1,0
7.4,stage1,0
7.401,stage1,0
7.402,stage1,0
7.403,stage1,0
7.404,stage1,0
7.405,stage1,0
7.406,stage1,0
7.407,stage1,0
7.408,stage1,0
7.409,stage1,0
7.41,stage1,0
7.411,stage1,0
7.412,stage1,0
7.413,stage1,0
7.414,stage1,0
7.415,stage1,0
7.416,stage1,0
7.417,stage1,0
7.418,stage1,0
7.419,stage1,0
7.42,stage1,0
7.421,stage1,0
7.422,stage1,0
7.423,stage1,0
7.424,stage1,0
7.425,stage1,0
7.426,stage1,0
7.427,stage1,0
7.428,stage1,0
7.429,stage1,0
7.43,stage1,0
7.431,stage1,0
7.432,stage1,0
7.433,stage1,0
7.434,stage1,0
7.435,stage1,0
7.436,stage1,0
7.437,stage1,0
7.438,stage1,0
7.439,stage1,0
7.44,stage1,0
7.441,stage1,0
7.442,stage1,0
7.443,stage1,0
7.444,stage1,0
7.445,stage1,0
7.446,stage1,0
7.447,stage1,0
7.448,stage1,0
7.449,stage1,0
7.45,stage1,0
7.451,stage1,0
7.452,stage1,0
7.453,stage1,0
7.454,stage1,0
7.455,stage1,0
7.456,stage1,0
7.457,stage1,0
7.458,stage1,0
7.459,stage1,0
7.46,stage1,0
7.461,stage1,-1
7.462,stage1,-1
7.463,stage1,-1
7.464,stage1,-1
7.465,stage1,-1
7.466,stage1,-1
7.467,stage1,-1
7.468,stage1,-1
7.469,stage1,-1
7.47,stage1,-1
7.471,stage1,-1
7.472,stage1,-1
7.473,stage1,-1
7.474,stage1,-1
7.475,stage1,-1
7.476,stage1,-1
7.477,stage1,-1
7.478,stage1,-1
7.479,stage1,-1
7.48,stage1,-1
7.481,stage1,-1
7.482,stage1,-1
7.483,stage1,-1
7.484,stage1,-1
7.485,stage1,-1
7.486,stage1,-1
7.487,stage1,-1
7.488,stage1,-1
7.489,stage1,-1
7.49,stage1,-1
7.491,stage1,-1
7.492,stage1,-1
7.493,stage1,-1
7.494,stage1,-1
7.495,stage1,-1
7.496,stage1,-1
7.497,stage1,-1
7.498,stage1,-1
7.499,stage1,-1
7.5,stage1,-1
7.501,stage1,-1
7.502,stage1,-1
7.503,stage1,-1
7.504,stage1,-1
7.505,stage1,-1
7.506,stage1,-1
7.507,stage1,-1
7.508,stage1,-1
7.509,stage1,-1
7.51,stage1,-1
7.511,stage1,-1
7.512,stage1,-1
7.513,stage1,-1
7.514,stage1,-1
7.515,stage1,-1
7.516,stage1,-1
7.517,stage1,-1
7.518,stage1,-1
7.519,stage1,-1
7.52,stage1,-1
7.521,stage1,-1
7.522,stage1,-1
7.523,stage1,-1
7.524,stage1,-1
7.525,stage1,-1
7.526,stage1,-1
7.527,stage1,-1
7.528,stage1,-1
7.529,stage1,-1
7.53,stage1,-1
7.531,stage1,-1
7.532,stage1,-1
7.533,stage1,-1
7.534,stage1,-1
7.535,stage1,-1
7.536,stage1,-1
7.537,stage1,-1
7.538,stage1,-1
7.539,stage1,-1
7.54,stage1,-1
7.541,stage1,-1
7.542,stage1,-1
7.543,stage1,-1
7.544,stage1,-1
7.545,stage1,-1
7.546,stage1,-1
7.547,stage1,-1
7.548,stage1,-1
7.549,stage1,-1
7.55,stage1,-1
7.551,stage1,-1
7.552,stage1,-1
7.553,stage1,-1
7.554,stage1,-1
7.555,stage1,-1
7.556,stage1,-1
7.557,stage1,-1
7.558,stage1,-1
7.559,stage1,-1
7.56,stage1,-1
7.561,stage1,-1
7.562,stage1,-1
7.563,stage1,-1
7.564,stage1,-1
7.565,stage1,-1
7.566,stage1,-1
7.567,stage1,-1
7.568,stage1,-1
7.569,stage1,-1
7.57,stage1,-1
7.571,stage1,-1
7.572,stage1,-1
7.573,stage1,-1
7.574,stage1,-1
7.575,stage1,-1
7.576,stage1,-1
7.577,stage1,-1
7.578,stage1,-1
7.579,stage1,-1
7.58,stage1,-1
7.581,stage1,-1
7.582,stage1,-1
7.583,stage1,-1
7.584,stage1,-1
7.585,stage1,-1
7.586,stage1,-1
7.587,stage1,-1
7.588,stage1,-1
7.589,stage1,-1
7.59,stage1,-1
7.591,stage1,-1
7.592,stage1,-1
7.593,stage1,-1
7.594,stage1,-1
7.595,stage1,-1
7.596,stage1,-1
7.597,stage1,-1
7.598,stage1,-1
7.599,stage1,-1
7.6,stage1,-1
7.601,stage1,-1
7.602,stage1,-1
7.603,stage1,-1
7.604,stage1,-1
7.605,stage1,-1
7.606,stage1,-1
7.607,stage1,-1
7.608,stage1,-1
7.609,stage1,-1
7.61,stage1,-1
7.611,stage1,-1
7.612,stage1,-1
7.613,stage1,-1
7.614,stage1,-1
7.615,stage1,-1
7.616,stage1,-1
7.617,stage1,-1
7.618,stage1,-1
7.619,stage1,-1
7.62,stage1,-1
7.621,stage1,-1
7.622,stage1,-1
7.623,stage1,-1
7.624,stage1,-1
7.625,stage1,-1
7.626,stage1,-1
7.627,stage1,-1
7.628,stage1,-1
7.629,stage1,-1
7.63,stage1,-1
7.631,stage1,-1
7.632,stage1,-1
7.633,stage1,-1
7.634,stage1,-1
7.635,stage1,-1
7.636,stage1,-1
7.637,stage1,-1
7.638,stage1,-1
7.639,stage1,-1
7.64,stage1,-1
7.641,stage1,-1
7.642,stage1,-1
7.643,stage1,-1
7.644,stage1,-1
7.645,stage1,-1
7.646,stage1,-1
7.647,stage1,-1
7.648,stage1,-1
7.649,stage1,-1
7.65,stage1,-1
7.651,stage1,-1
7.652,stage1,-1
7.653,stage1,-1
7.654,stage1,-1
7.655,stage1,-1
7.656,stage1,-1
7.657,stage1,-1
7.658,stage1,-1
7.659,stage1,-1
7.66,stage1,-1
7.661,stage1,-1
7.662,stage1,-1
7.663,stage1,-1
7.664,stage1,-1
7.665,stage1,-1
7.666,stage1,-1
7.667,stage1,-1
7.668,stage1,-1
7.669,stage1,-1
7.67,stage1,-1
7.671,stage1,-1
7.672,stage1,-1
7.673,stage1,-1
7.674,stage1,-1
7.675,stage1,-1
7.676,stage1,-1
7.677,stage1,-1
7.678,stage1,-1
7.679,stage1,-1
7.68,stage1,-1
7.681,stage1,-1
7.682,stage1,-1
7.683,stage1,-1
7.684,stage1,-1
7.685,stage1,-1
7.686,stage1,-1
7.687,stage1,-1
7.688,stage1,-1
7.689,stage1,-1
7.69,stage1,-1
7.691,stage1,-1
7.692,stage1,-1
7.693,stage1,-1
7.694,stage1,-1
7.695,stage1,-1
7.696,stage1,-1
7.697,stage1,-1
7.698,stage1,-1
7.699,stage1,-1
7.7,stage1,-1
7.701,stage1,-1
7.702,stage1,-1
7.703,stage1,-1
7.704,stage1,-1
7.705,stage1,-1
7.706,stage1,-1
7.707,stage1,-1
7.708,stage1,-1
7.709,stage1,-1
7.71,stage1,-1
7.711,stage1,-1
7.712,stage1,-1
7.713,stage1,-1
7.714,stage1,-1
7.715,stage1,-1
7.716,stage1,-1
7.717,stage1,-1
7.718,stage1,-1
7.719,stage1,-1
7.72,stage1,-1
7.721,stage1,-1
7.722,stage1,-1
7.723,stage1,-1
7.724,stage1,-1
7.725,stage1,-1
7.726,stage1,-1
7.727,stage1,-1
7.728,stage1,-1
7.729,stage1,-1
7.73,stage1,-1
7.731,stage1,-1
7.732,stage1,-1
7.733,stage1,-1
7.734,stage1,-1
7.735,stage1,-1
7.736,stage1,-1
7.737,stage1,-1
7.738,stage1,-1
7.739,stage1,-1
7.74,stage1,-1
7.741,stage1,-1
7.742,stage1,-1
7.743,stage1,-1
7.744,stage1,-1
7.745,stage1,-1
7.746,stage1,-1
7.747,stage1,-1
7.748,stage1,-1
7.749,stage1,-1
7.75,stage1,-1
7.751,stage1,-1
7.752,stage1,-1
7.753,stage1,-1
7.754,stage1,-1
7.755,stage1,-1
7.756,stage1,-1
7.757,stage1,-1
7.758,stage1,-1
7.759,stage1,-1
7.76,stage1,-1
7.761,stage1,-1
7.762,stage1,-1
7.763,stage1,-1
7.764,stage1,-1
7.765,stage1,-1
7.766,stage1,-1
7.767,stage1,-1
7.768,stage1,-1
7.769,stage1,-1
7.77,stage1,-1
7.771,stage1,-1
7.772,stage1,-1
7.773,stage1,-1
7.774,stage1,-1
7.775,stage1,-1
7.776,stage1,-1
7.777,stage1,-1
7.778,stage1,-1
7.779,stage1,-1
7.78,stage1,-1
7.781,stage1,-1
7.782,stage1,-1
7.783,stage1,-1
7.784,stage1,-1
7.785,stage1,-1
7.786,stage1,-1
7.787,stage1,-1
7.788,stage1,-1
7.789,stage1,-1
7.79,stage1,-1
7.791,stage1,-1
7.792,stage1,-1
7.793,stage1,-1
7.794,stage1,-1
7.795,stage1,-1
7.796,stage1,-1
7.797,stage1,-1
7.798,stage1,-1
7.799,stage1,-1
7.8,stage1,-1
7.801,stage1,-1
7.802,stage1,-1
7.803,stage1,-1
7.804,stage1,-1
7.805,stage1,-1
7.806,stage1,-1
7.807,stage1,-1
7.808,stage1,-1
7.809,stage1,-1
7.81,stage1,-1
7.811,stage1,-1
7.812,stage1,-1
7.813,stage1,-1
7.814,stage1,-1
7.815,stage1,-1
7.816,stage1,-1
7.817,stage1,-1
7.818,stage1,-1
7.819,stage1,-1
7.82,stage1,-1
7.821,stage1,-1
7.822,stage1,-1
7.823,stage1,-1
7.824,stage1,-1
7.825,stage1,-1
7.826,stage1,-1
7.827,stage1,-1
7.828,stage1,-1
7.829,stage1,-1
7.83,stage1,-1
7.831,stage1,-1
7.832,stage1,-1
7.833,stage1,-1
7.834,stage1,-1
7.835,stage1,-1
7.836,stage1,-1
7.837,stage1,-1
7.838,stage1,-1
7.839,stage1,-1
7.84,stage1,-1
7.841,stage1,-1
7.842,stage1,-1
7.843,stage1,-1
7.844,stage1,-1
7.845,stage1,-1
7.846,stage1,-1
7.847,stage1,-1
7.848,stage1,-1
7.849,stage1,-1
7.85,stage1,-1
7.851,stage1,-1
7.852,stage1,-1
7.853,stage1,-1
7.854,stage1,-1
7.855,stage1,-1
7.856,stage1,-1
7.857,stage1,-1
7.858,stage1,-1
7.859,stage1,-1
7.86,stage1,-1
7.861,stage1,-1
7.862,stage1,-1
7.863,stage1,-1
7.864,stage1,-1
7.865,stage1,-1
7.866,stage1,-1
7.867,stage1,-1
7.868,stage1,-1
7.869,stage1,-1
7.87,stage1,-1
7.871,stage1,-1
7.872,stage1,-1
7.873,stage1,-1
7.874,stage1,-1
7.875,stage1,-1
7.876,stage1,-1
7.877,stage1,-1
7.878,stage1,-1
7.879,stage1,-1
7.88,stage1,-1
7.881,stage1,-1
7.882,stage1,-1
7.883,stage1,-1
7.884,stage1,-1
7.885,stage1,-1
7.886,stage1,-1
7.887,stage1,-1
7.888,stage1,-1
7.889,stage1,-1
7.89,stage1,-1
7.891,stage1,-1
7.892,stage1,-1
7.893,stage1,-1
7.894,stage1,-1
7.895,stage1,-1
7.896,stage1,-1
7.897,stage1,-1
7.898,stage1,-1
7.899,stage1,-1
7.9,stage1,-1
7.901,stage1,-1
7.902,stage1,-1
7.903,stage1,-1
7.904,stage1,-1
7.905,stage1,-1
7.906,stage1,-1
7.907,stage1,-1
7.908,stage1,-1
7.909,stage1,-1
7.91,stage1,-1
7.911,stage1,-1
7.912,stage1,-1
7.913,stage1,-1
7.914,stage1,-1
7.915,stage1,-1
7.916,stage1,-1
7.917,stage1,-1
7.918,stage1,-1
7.919,stage1,-1
7.92,stage1,-1
7.921,stage1,-1
7.922,stage1,-1
7.923,stage1,-1
7.924,stage1,-1
7.925,stage1,-1
7.926,stage1,-1
7.927,stage1,-1
7.928,stage1,-1
7.929,stage1,-1
7.93,stage1,-1
7.931,stage1,-1
7.932,stage1,-1
7.933,stage1,-1
7.934,stage1,-1
7.935,stage1,-1
7.936,stage1,-1
7.937,stage1,-1
7.938,stage1,-1
7.939,stage1,-1
7.94,stage1,-1
7.941,stage1,-1
7.942,stage1,-1
7.943,stage1,-1
7.944,stage1,-1
7.945,stage1,-1
7.946,stage1,-1
7.947,stage1,-1
7.948,stage1,-1
7.949,stage1,-1
7.95,stage1,-1
7.951,stage1,-1
7.952,stage1,-1
7.953,stage1,-1
7.954,stage1,-1
7.955,stage1,-1
7.956,stage1,-1
7.957,stage1,-1
7.958,stage1,-1
7.959,stage1,-1
7.96,stage1,-1
7.961,stage1,-1
7.962,stage1,-1
7.963,stage1,-1
7.964,stage1,-1
7.965,stage1,-1
7.966,stage1,-1
7.967,stage1,-1
7.968,stage1,-1
7.969,stage1,-1
7.97,stage1,-1
7.971,stage1,-1
7.972,stage1,-1
7.973,stage1,-1
7.974,stage1,-1
7.975,stage1,-1
7.976,stage1,-1
